"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Short note","Advanced note","Quotes","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description","Date added"
"153311","9783730600009","2022","Top 100 Books Poster,Gegenwartsliteratur",0,,"2022-10-21",432,1,2,,,"","Der große Gatsby","Der Große Gatsby / The Great Gatsby","de","","F. Scott Fitzgerald","","Kai Kilian","","","","Anaconda Verlag",432,"2013-01-01","paperback",,,,,,,,,,"Als F. Scott Fitzgeralds famoser Roman »The Great Gatsby« 1925 erschien, erntete sein Autor von zahlreichen Schriftstellerkollegen hymnische Kritiken, doch erst die Nachkriegsjahrzehnte bescherten seinem Meisterwerk die weltweite Anerkennung, die es verdient. Ergreifend und mit subtiler Finesse erzählt Fitzgerald die Geschichte des schillernden Emporkömmlings Jay Gatsby, der auf seinem Anwesen rauschende Feste feiert, um seine einst verlorene Liebe zurückzugewinnen – eine Geschichte über die Macht großer Gefühle und das schmerzhafte Scheitern eines romantischen Traums. Diese Ausgabe präsentiert den grandiosen Klassiker der amerikanischen Literatur in neuer Übersetzung.","2022-11-25"
"5214578","9783458338611","2022","Top 100 Books Poster,Jugendroman,Klassiker",0,,"2022-02-11",145,1,3.5,,,"","Alices Abenteuer. 2: BändeAlice im Wunderland / Alice hinter den Spiegeln","Alice hinter den Spiegeln","de","Fiction In Translation,Traditional","Lewis Carroll,John Tenniel","","","","","","Insel, Frankfurt",145,"1998-01-01","paperback","Alice's Adventures in Wonderland",1,,,,,,,,"""»Noch zu seinen Lebzeiten sind die beiden Bücher zu einem ungeheuren Erfolg geworden. Sie lagen in den englischen Kinderzimmern wie in der Offiziersmesse in Kalkutta; sie wurden gelesen von Königin Viktoria wie von Oscar Wilde; sie werden heute im englischen Parlament ebenso selbstverständlich zitiert wie in der Reklameserie einer Elektrofirma; und ihr Lob steht in der Times nicht weniger zu lesen als in den Schriften der französischen Surrealisten Aragon und Breton.« Christian Enzensberger""","2022-11-25"
"407101","9783453130791","2022","Top 100 Books Poster,Gegenwartsliteratur",0,,"2022-11-01",224,1,3,,,"","Clockwork Orange",,"de","bible,aversion therapy,unintended consequences","Anthony Burgess","","Wolfgang Krege","","","","Heyne Taschenbuch",224,"1997-11-01","paperback",,,,,,,,,,"Der junge Alex prügelt, vergewaltigt, tötet - bis man mit Hilfe moderner Technik einen wahren Christen aus ihm macht. Doch zu welchem Preis?","2022-11-25"
"1669353","9783730608067","2022","Top 100 Books Poster,Fantasy,Gegenwartsliteratur,Jugendroman",0,"2022-11-26","2022-11-29",640,1,4,,,"","Der geheime Garten / The Secret Garden (deutsch-englisch, zweisprachig)",,"de","","Frances Hodgson Burnett","","","","","","Anaconda Verlag",640,"2019-08-31","paperback",,,,,,,,,,"""One of the most delightful and enduring classics of children's literature, The Secret Garden by Victorian author Frances Hodgson Burnett has remained a firm favorite with children the world over ever since it made its first appearance. Initially published as a serial story in 1910 in The American Magazine, it was brought out in novel form in 1911. 

The plot centers round Mary Lennox, a young English girl who returns to England from India, having suffered the immense trauma by losing both her parents in a cholera epidemic. However, her memories of her parents are not pleasant, as they were a selfish, neglectful and pleasure-seeking couple. Mary is given to the care of her uncle Archibald Craven, whom she has never met. She travels to his home, Misselthwaite Manor located in the gloomy Yorkshire, a vast change from the sunny and warm climate she was used to. When she arrives, she is a rude, stubborn and given to stormy temper tantrums. However, her nature undergoes a gradual transformation when she learns of the tragedies that have befallen her strict and disciplinarian uncle whom she earlier feared and despised. Once when he's away from home, Mary discovers a charming walled garden which is always kept locked. The mystery deepens when she hears sounds of sobbing from somewhere within her uncle's vast mansion. The kindly servants ignore her queries or pretend they haven't heard, spiking Mary's curiosity. 

The Secret Garden appeals to both young and old alike. It has wonde...","2022-11-25"
"263293","9783764170257","2022","Top 100 Books Poster,Fantasy,Jugendroman",0,"2022-07-01","2022-07-16",1308,1,3.5,,,"","Die Chroniken von Narnia","Gesamtausgabe im Schuber TB","de","Fantasy fiction,Fiction,Juvenile works","C. S. Lewis","","Hohlbein, Wolfgang","","","","Ueberreuter, Carl Verlag",1308,"2018-01-01","paperback",,,,,,,,,,"Journeys to the end of the world, fantastic creatures, and epic battles between good and evil—what more could any reader ask for in one book? The book that has it all is The Lion, the Witch and the Wardrobe, written in 1949 by Clive Staples Lewis. But Lewis did not stop there. Six more books followed, and together they became known as The Chronicles of Narnia.

For the past fifty years, The Chronicles of Narnia have transcended the fantasy genre to become part of the canon of classic literature. Each of the seven books is a masterpiece, drawing the reader into a land where magic meets reality, and the result is a fictional world whose scope has fascinated generations.

This edition presents all seven books—unabridged—in one impressive volume. The books are presented here in chronlogical order, each chapter graced with an illustration by the original artist, Pauline Baynes. Deceptively simple and direct, The Chronicles of Narnia continue to captivate fans with adventures, characters, and truths that speak to readers of all ages, even fifty years after they were first published.","2022-11-25"
"5000923","9783492706339","2022","Fantasy",0,,"2022-10-21",480,1,3.5,,,"","Die schwebende Zitadelle  (The Tethered Citadel, #1)","Roman","de","Fantasy,Travel & Holiday Guides","David Hair","","Andreas Decker","","","","Piper",480,"2022-03-31","paperback","The Tethered Citadel",1,,,,,,,,"Ein finsteres Imperium. Unberechenbare Magie.
Und das Erbe eines legendären Volks, dessen Artefakte im Verborgenen lauern.

Dash Cowley, einst Imperialer Magier, muss aus dem Reich der Bolgravianer fliehen, als seine Familie in Ungnade fällt. Doch das tyrannische Imperium sucht ihn unablässig. Als Dash eine mysteriöse Karte in die Hände fällt, die einen magischen Ort außerhalb der bekannten Länder zeigt, sieht er seine Chance, sich dem Imperium entgegenzustellen. Die Karte zeigt eine Mine, in der sich Istariol verbirgt – ein seltenes Mineral, das ganze Städte zum Schweben bringen kann. Doch der Weg dorthin ist unerbittlich …","2022-11-25"
"8208593","9783442269099","2023","Fantasy",0,"2023-02-04",,91,0,,,,"","Die Gärten des Mondes","Die Gärten des Mondes","de","","Steven Erikson","","Tim Straetmann","","","","Blanvalet",795,"2012-11-19","paperback","Das Spiel der Götter",1,,,,,,,,"Für Sergeant Elster war stets klar, dass er dem malazanischen Imperium treu ergeben ist, egal wie schlecht er von seiner Herrscherin behandelt wurde. Auf ihren Befehl begibt er sich in die feindliche Stadt Darujistan, um deren Eroberung vorzubereiten. Doch als er und sein Trupp eintreffen, schwebt bereits die finstere Festung Mondbrut wie eine schützende Hand über der Stadt – und der Plan der Imperatrix zur Vernichtung Mondbruts kann sehr leicht auch Elster und seine Leute mit in den Tod reißen.","2023-02-01"
"8208586","9783442269655","2023","Fantasy",0,,,0,0,,,,"","Das Reich der Sieben Städte",,"de","","Steven Erikson","","","","","","Blanvalet Taschenbuch Verlag",512,"2013-10-21","paperback","Das Spiel der Götter",2,,,,,,,,"Getrieben von der Suche nach seiner Vergangenheit betritt Icarium mit seinem Gefährten Mappo die heilige Wüste Raraku. Es ist nur eine Ahnung, doch Icarium hofft, dort seine verlorene Erinnerung wiederzufinden. Doch in der Raraku schwelt nicht nur die Rebellion gegen das Malazanische Imperium. Hier befindet sich auch das Ziel eines Rennens um unvorstellbare Macht. Icarium ist nicht daran interessiert, an diesen Geschehen teilzuhaben – doch nahezu jeder scheint ihn für einen Konkurrenten zu halten, der beseitigt werden muss …","2023-02-01"
"8178837","9783036959542","2023","Top 100 Books Poster,Fantasy,Gegenwartsliteratur,Science Fiction",0,"2023-02-01","2023-02-02",240,1,4.5,,,"","Per Anhalter durch die Galaxis","Per Anhalter Durch Die Galaxis: Band 1 Der Fünfbändigen »intergalaktischen Trilogie«","de","","Douglas Adams","","Benjamin Schwarz","","","","Kein & Aber",240,"2017-04-26","paperback","Intergalaktische Trilogie",1,,,,,,,,"Eines normalen Tages erfährt Arthur Dent zufällig, dass die Zerstörung der Erde unmittelbar bevorsteht: Sie soll einer Hyperraumumgehungsstraße weichen. Zum Glück entpuppt sich sein bester Freund als Außerirdischer, der sie per Anhalter auf ein Raumschiff schleust und so rettet. Zumindest erst mal. Denn bevor sie die Antwort auf die Frage nach dem Leben, dem Universum und dem ganzen Rest erfahren, müssen sie gemeinsam mit dem debilen Präsidenten der Galaxis und einem schwermütigen Roboter den unwahrscheinlichsten Planeten überleben, den es je gab. Der erste Band der intergalaktischen Kult-Serie ""Per Anhalter durch die Galaxis"".","2023-02-01"
"8024950","9783986660888","2023","Fantasy,Jugendroman",0,"2023-01-25","2023-01-28",393,1,4,,,"","Der Aufstieg von Yangchen",,"de","","F.C. Yee","","","","","","Cross Cult",393,"2022-12-05","paperback","Avatar Novelle ",3,,,,,,,,"Yangchens Unerfahrenheit könnte sich als ihr größter Vorteil erweisen …

Als Yangchen in politischen Angelegenheiten nach Bin-Er im Erdkönigreich reist, führt eine zufällige Begegnung mit einem Informanten namens Kavik zu einer seltsamen Partnerschaft. Bin-Er ist eine Stadt, die von korrupten Shang-Händlern regiert wird, die sich über den Erdkönig und seine Launen ärgern. Um sich seinem Einfluss zu entziehen, haben die Shang nur eine Lösung im Sinn: eine geheimnisvolle Massenvernichtungswaffe, die ihnen die Macht direkt in die Hand geben würde. Während Yangchen und Kavik versuchen, den Plan der Shangs zu vereiteln, vertieft sich ihre Freundschaft. Aber damit Yangchen ihren Weg als einzigartig mächtiger Avatar gehen kann, muss sie lernen, sich vor allem auf ihre eigene Weisheit zu verlassen.

Dieser dritte Teil der Avatar-Chroniken-Reihe beleuchtet die Reise von Avatar Yangchen von einer unsicheren jungen Frau zu einer verehrten Anführerin.","2023-01-21"
"8024947","9783966583176","2023","Fantasy,Jugendroman",0,"2023-01-23","2023-01-25",386,1,4,,,"","Der Schatten von Kyoshi",,"de","","F. C. Yee","","","","","","Cross Cult",386,"2020-12-16","paperback","Avatar Novelle ",2,,,,,,,,"Die epische Fortsetzung von Der Aufstieg von Kyoshi!

Kyoshis Stellung als wahrer Avatar ist endlich gefestigt – doch der Preis ist hoch. Nun, da ihre Mentoren fort sind, bereist Kyoshi allein die Vier Nationen und kämpft darum, den Frieden zu wahren. Sie erlangt immer größere Bekanntheit. Doch dann zeigt sich eine mysteriöse Bedrohung aus der Geisterwelt. Um zu verhindern, dass die Vier Nationen vernichtet werden, müssen Kyoshi, Rangi und ihre widerwilligen Verbündeten ihre Kräfte vereinen.
Diese packende Fortsetzung berichtet weiter vom Weg des mittellosen Mädchens Kyoshi zu der unerbittlichen Streiterin für Gerechtigkeit, die noch Jahrhunderte nachdem sie Avatar wurde, gefürchtet und bewundert werden wird.","2023-01-21"
"8024944","9783864258619","2023","Fantasy,Jugendroman",0,"2023-01-21","2023-01-23",503,1,4.5,,,"","Der Aufstieg von Kyoshi",,"de","","F. C. Yee","","","","","","Cross Cult",503,"2019-12-02","paperback","Avatar Novelle ",1,,,,,,,,,"2023-01-21"
"324570","9783608949735","2023","Fantasy",0,"2023-01-01","2023-01-07",886,1,3,,,"","Die Königin der Flammen (Rabenschatten, #3)","Rabenschatten 3","de","","Anthony Ryan","","Sara Riffel,Birgit Maria Pfaffinger","","","","Klett-Cotta",886,"2018-03-10","paperback","Rabenschatten",3,,,,,,,,"Der spannende Abschlussband der Rabenschatten-Trilogie

Der außergewöhnliche Kämpfer Vaelin Al Sorna muss seiner Königin beistehen, ihr Reich zu retten. Der Feind hat jetzt aber einen gefährlichen Mitstreiter, dessen Kräfte unheilvoller sind, als alles, was Vaelin bisher kannte. Und Vaelin spürt, dass seine besondere Gabe, »das Lied« in seinem Blut, langsam verklingt. Wird es noch stark genug sein, um die tückischen Feinde abzuwehren? 

Nach Königin Lyrnas Rückkehr in die Vereinigten Königslande liegt das Volk ihr zu Füßen. Auf den Schultern von Vaelin Al Sorna lastet dagegen der Siegesruhm schwer. Das besagt auch sein neuer Name: Herr über die Schlachten des Reiches. Derweil zieht im fernen Volaria eine neue Bedrohung auf, die die ganze Welt in Chaos und Vernichtung stürzen könnte. Der grausame »Verbündete« hat überall seine Marionetten und will in allen Ländern die Macht an sich reißen. Menschliches Leben kümmert ihn wenig. Um ihn aufzuhalten, müssen Königin Lyrna, Vaelin und ihre Mitstreiter zu ihrem bislang größten Feldzug aufbrechen, von dem es vielleicht keine Rückkehr mehr gibt.","2022-12-29"
"1636634","9783730602775","2023","Top 100 Books Poster,Philosophie,Klassiker",0,"2023-01-08","2023-01-13",686,1,1.5,,,"","Die göttliche Komödie",,"de","","Dante Alighieri","","Karl Witte","","","","Anaconda",686,"2015-09-04","hardcover","La Divina Commedia",1,,,,,,,,"Dantes 'Komödie', die erst Boccaccio 'göttlich' genannt hat, schildert eine Reise durch die drei Reiche des Jenseits. Durch Hölle und Fegefeuer führt den Autor, der zugleich seine eigene Hauptfigur ist, der römische Dichter Vergil. Durch das Paradies führt ihn seine bezaubernde Jugendfreundin Beatrice. Ihr Ziel ist die Erkenntnis der Liebe und die Anschauung Gottes. Auf ihrem Weg begegnen sie den zahllosen Seelen der Verstorbenen, die von ihrem Schicksal auf Erden berichten, darunter berühmte historische Persönlichkeiten wie Barbarossa, Horaz und Ovid.","2022-12-24"
"4265199","9783866478589","2023","Top 100 Books Poster,Klassiker",0,"2023-01-28","2023-02-01",383,1,3,,,"","Gullivers Reisen","Roman","de","","Jonathan Swift","","","","","","Anaconda Verlag",383,"2012-01-01","hardcover",,,,,,,,,,"Swift's masterpiece Gulliver's Travels, is the most brilliant as well as the most bitter and controversial of his satires. In each of its parts the hero, Gulliver, embarks on a voyage; but shipwreck casts him up on a strange land. Part I takes him to Lilliput, where he wakes to find himself the giant prisoner of the six-inch-high Lilliputians.

Part II takes Gulliver to Brobdingnag, where the inhabitants are giants. The story narrates his miraculous escape.","2022-12-24"
"7642739","9783730611777","2023","Top 100 Books Poster,Horror,Klassiker",0,"2023-01-17","2023-01-21",512,1,4,,,"","Dracula",,"de","Klassiker,Mythen & Legenden,Literatur - Antike & Mittelalter","Bram Stoker","","Stasi Kull","","","","Anaconda Verlag",512,"2022-10-05",,,,,,,,,,,,"2022-12-24"
"7642723","9781731117533","2023","Top 100 Books Poster,Gegenwartsliteratur,Klassiker",0,"2023-01-13","2023-01-16",330,1,2.5,,,"","Robinson Crusoe","Neu Bearbeitete Deutsche Ausgabe (Illustriert)","de","Classics","Daniel Defoe","Carl Offterdinger","Altm","","","","Independently Published",330,"2018-11-10","paperback",,,,,,,,,,"Daniel Defoe: Robinson Crusoe Neu bearbeitete, illustrierte deutsche Ausgabe Grundlage für dieses Buch waren die authentischen Erlebnisse des Seemanns Alexander Selkirk. Dieser gehörte zur Mannschaft des Freibeuters William Dampier und wurde 1704 nach einem Streit mit seinem Kapitän auf einer vor Chiles Küste gelegenen Insel ausgesetzt. Selkirk überlebte dort einige Jahre, ehe er von einem vorbeifahrenden Schiff aufgenommen wurde. Der Bericht in einer Zeitschrift über diesen Vorfall inspirierte Defoe zu seinem Abenteuerroman. Er soll dann sogar Selkirk zu Recherchezwecken in einem noch heute existierenden Pub (>Llandoger TrowRobinson CrusoeZeitRobinson Crusoe","2022-12-24"
"7529048","9783453322462","2023","Fantasy",0,,,0,0,,,,"","Der Splitter der Dämmerung","Ein Sturmlicht-Chroniken-Roman","de","Fiction In Translation","Brandon Sanderson","","Michael Siefener","","","","Heyne Verlag",224,"2022-12-14","ebook","Die Sturmlicht-Chroniken",10,,,,,,,,"Mitten in den sturmumtosten Weiten des Ozeans von Roschar liegt die Insel Akinah. Keiner von den vielen Abenteurern, die versucht haben, zu dieser Insel zu segeln, ist jemals zurückgekehrt. Doch nun beschließt Fürstin Navani Kholin, der Sache auf den Grund zu gehen, und entsendet ein Schiff. Denn das Kriegsglück hat sich gewendet, und vielleicht birgt die Insel wertvolle Hinweise im Kampf gegen die Bringer der Leere …

Mit diesem Kurzroman entführt Brandon Sanderson seine Leser an bislang unbekannte Orte in der Welt seiner »Sturmlicht-Chroniken«. »Der Splitter der Dämmerung« spielt nach den Ereignissen von »Die Splitter der Macht« und vor »Der Rhythmus des Krieges«.","2022-12-14"
